SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
172.17.0.2,104.16.248.249,48478,443,2024-04-01 18:37:43,0.082609,4787,57947.68124538489,0,0.0,556732.693877551,746.1452230481349,683.8571428571429,74.0,66,2.452031282995161,0.8280655343916663,1.091083468004375,0.0005785617299591,0.0240533101663613,0.0290915714285714,0.019306,0.0,1.2204854168791175,1.2094622830439394,0.8268137121921894,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.10.114,172.17.0.2,443,37988,2024-04-01 18:37:43,0.205392,1988,9679.052738178703,0,0.0,14312.75900277008,119.63594360713708,104.63157894736842,66.0,66,0.9687284050910548,0.3229094683636849,1.1434018755209276,0.0045370558310415,0.0673576709146148,0.0500668947368421,0.026018,0.0,1.0710982614286382,0.7432990787390615,1.3453534769562847,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.10.114,37988,443,2024-04-01 18:37:43,0.202074,86212,426635.7868899512,0,0.0,23112560.35457064,4807.552428686622,4537.473684210527,3181.0,66,0.8464642066822571,0.9300935872335544,1.0595218315901014,0.0044371618035235,0.0666120244664846,0.049004947368421,0.023738,0.0,1.1379453291260022,0.7356771958353788,1.3592918275310633,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
52.84.125.72,172.17.0.2,443,48082,2024-04-01 18:37:43,0.838957,1548,1845.1482018744705,0,0.0,20975.83333333333,144.83036053719306,129.0,66.0,66,1.304975001781232,0.4349916672604107,1.1227159731565353,0.0870163609079097,0.2949853571076193,0.1778589166666666,0.04127,0.0,1.3891087815945555,0.6029415100824089,1.6585356676857792,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,52.84.125.72,48082,443,2024-04-01 18:37:43,0.827094,11863,14342.98882593756,0,0.0,2987607.21,1728.469615006292,1186.3,143.0,66,1.810792606839436,0.6481456140586664,1.4570257228410115,0.05622674981389,0.2371218037504986,0.1224479,0.0351275,0.0,1.1047537419867028,0.5163924112556119,1.936511804208146,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.206.214.19,172.17.0.2,443,38202,2024-04-01 18:37:43,0.776611,2370,3051.720874414604,0,0.0,13297.47107438016,115.31466114237236,107.72727272727272,66.0,66,1.0855672378663406,0.3618557459554469,1.070431453642275,0.1174330761785371,0.3426850976896094,0.3737680909090909,0.4699515,0.0,-0.8420273575306872,1.0907042454692184,0.9168388260648992,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.206.214.19,38202,443,2024-04-01 18:37:43,0.773782,54818,70844.24295214932,0,0.0,10590270.19,3254.26953247576,2740.9,1274.0,66,1.3522850384958949,0.8219663347814367,1.1872996214658542,0.1068970453756475,0.3269511360672225,0.38251645,0.4893215,0.0,-0.9800092877919264,1.16994990322148,0.8547374526434682,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.249.249,172.17.0.2,443,50390,2024-04-01 18:37:44,0.099588,1494,15001.807446680323,0,0.0,25663.840000000004,160.19937577905853,149.4,66.0,66,1.561803838393648,0.5206012794645494,1.0722849784408202,0.00111448894965,0.0333839624617869,0.0428425,0.0312195,0.0,1.0444835612283263,1.2833257900118895,0.7792253594395039,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50390,443,2024-04-01 18:37:44,0.089777,4854,54067.300087995805,0,0.0,564827.387755102,751.5499901903412,693.4285714285714,74.0,66,2.472604269231746,0.8348460909029696,1.0838174559811264,0.0006784392998367,0.02604686737089,0.0310361428571428,0.02107,0.0,1.1478704193366096,1.1915499248031978,0.8392430557747422,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.9.164,172.17.0.2,443,42060,2024-04-01 18:37:44,0.034909,2691,77086.13824515168,0,0.0,9712.026159334124,98.54961267977733,92.79310344827586,66.0,66,0.8156227930190705,0.2718742643396901,1.0620359597597704,8.7398755648e-05,0.0093487301623288,0.0258982758620689,0.029675,0.0,-1.2119477423199692,2.7702453073709594,0.3609788625358337,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.164,42060,443,2024-04-01 18:37:44,0.030849,198199,6424811.177023566,0,0.0,35977310.63222221,5998.108921336975,6606.633333333333,5487.0,66,0.5599931651876876,1.0904492431050137,0.9078919048033,5.79653053788e-05,0.0076134949516558,0.0239007666666666,0.0270355,0.0,-1.2352014494939292,3.1392634812831344,0.3185460557746056,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,57856,2024-04-01 18:37:44,0.173701,1597,9193.959735407396,0,0.0,21645.909722222223,147.12548970937098,133.08333333333334,66.0,66,1.367879898972949,0.4559599663243163,1.1055140115920172,0.0028792609411666,0.0536587452440575,0.064755,0.0447295,0.0,1.1196031462672564,1.2067930344899618,0.8286425024176902,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57856,443,2024-04-01 18:37:44,0.160992,6540,40623.13655336911,0,0.0,539003.7777777778,734.1687665501562,726.6666666666666,93.0,66,2.58932290041806,0.8998839187495343,1.0103239906653525,0.0018803031609876,0.0433624625798357,0.0491011111111111,0.031624,0.0,1.2091410453638483,1.1323413890691705,0.8831258926444787,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.4.4,172.17.0.2,443,46250,2024-04-01 18:37:44,0.152014,1597,10505.611325272672,0,0.0,21645.909722222223,147.12548970937098,133.08333333333334,66.0,66,1.367879898972949,0.4559599663243163,1.1055140115920172,0.002315596594243,0.0481206462367563,0.0639035833333333,0.0462865,0.0,1.0983071536481197,1.3279868067216718,0.7530195292140327,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46250,443,2024-04-01 18:37:44,0.138859,6713,48344.003629581086,0,0.0,572574.3209876544,756.6864086182957,745.8888888888889,93.0,66,2.5884787203237587,0.8985081285262695,1.0144760431349116,0.0014435498411358,0.0379940763953514,0.0495804444444444,0.032644,0.0,1.3372961828215362,1.3049519595773245,0.766311734819649,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.248.249,172.17.0.2,443,48494,2024-04-01 18:37:44,0.09725,1361,13994.858611825191,0,0.0,29875.109375,172.84417657242608,170.125,70.0,66,1.737836969440132,0.602421221616159,1.0159834038055904,0.0010608283239843,0.0325703595924941,0.039560625,0.0346765,0.0,0.449868382889351,1.2146204553761444,0.8233024526911326,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48494,443,2024-04-01 18:37:44,0.087333,4777,54698.682056038386,0,0.0,1478221.4722222222,1215.8213159104516,796.1666666666666,70.0,66,1.7917928987522802,0.6005542567082656,1.5270939701617563,0.0007267540375833,0.0269583760190285,0.0340265,0.029879,0.0,0.4615448642461798,1.262186564056471,0.7922759031645495,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.8.81,172.17.0.2,443,33740,2024-04-01 18:37:44,0.111241,2313,20792.693341483802,0,0.0,11520.401041666666,107.3331311462899,96.375,66.0,66,0.8489922825022314,0.2829974275007438,1.1137030469135138,0.0009105714594565,0.0301756766196981,0.0334997083333333,0.027204,0.0,0.6259056006608587,1.1101559960204943,0.9007743088220364,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.8.81,33740,443,2024-04-01 18:37:44,0.107895,96438,893813.4297233421,0,0.0,19217916.77083333,4383.824445713279,4018.25,2947.5,66,0.7327506016216269,0.901552981635637,1.0909785219220502,0.0008666488083888,0.02943889957843,0.0319078333333333,0.024323,0.0,0.7729398967301166,1.0838663737523764,0.922622958158552,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.249.249,172.17.0.2,443,50402,2024-04-01 18:37:44,0.105694,1493,14125.683577118853,0,0.0,25634.810000000005,160.10874429586912,149.3,66.0,66,1.5608141897497074,0.5202713965832357,1.07239614397769,0.00127983034716,0.0357747165909109,0.0429842,0.0291325,0.0,1.161577336172598,1.201524542920368,0.8322759663064792,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50402,443,2024-04-01 18:37:44,0.095939,4808,50115.177352275925,0,0.0,558916.4081632652,747.6071215305973,686.8571428571429,74.0,66,2.4592748993713025,0.8304591074333861,1.088446308384813,0.0008096408839183,0.028454189215621,0.0308607142857142,0.018932,0.0,1.2576757181855176,1.0845754223343689,0.9220197871049536,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.248.249,172.17.0.2,443,48500,2024-04-01 18:37:44,0.125283,1427,11390.212558766952,0,0.0,27626.46913580247,166.2121209051929,158.55555555555554,66.0,66,1.6705560650720963,0.5568520216906989,1.048289480130859,0.0019317503466913,0.0439516819552034,0.0493605555555555,0.030255,0.0,1.3040835780775144,1.1230640867365425,0.890421136077685,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48500,443,2024-04-01 18:37:44,0.114851,4698,40905.17278909195,0,0.0,1468674.3333333333,1211.8887462689524,783.0,70.0,66,1.76501350192858,0.5916384669858774,1.547750633804537,0.0013644768898055,0.0369388263187334,0.0356828333333333,0.0245285,0.0,0.905903173838236,0.9659980267222744,1.035198802002834,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.8.8,172.17.0.2,443,57868,2024-04-01 18:37:45,0.249721,1532,6134.846488681368,0,0.0,23190.56198347107,152.28447715860955,139.27272727272728,66.0,66,1.443470706401898,0.481156902133966,1.0934264025748728,0.0068608436105619,0.0828302095286616,0.0720767272727272,0.041283,0.0,1.11530783688547,0.8701743926868456,1.14919492966495,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57868,443,2024-04-01 18:37:45,0.238141,6473,27181.375739582847,0,0.0,527590.6172839507,726.3543331487399,719.2222222222222,93.0,66,2.586432793100665,0.8993162047929271,1.0099164218042114,0.0044354274632098,0.06659900497162,0.0551491111111111,0.029716,0.0,1.1456527521071351,0.8280771031731161,1.2076170155751087,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.4.4,172.17.0.2,443,46262,2024-04-01 18:37:45,0.304437,1531,5028.955087587908,0,0.0,23167.421487603304,152.2084803406279,139.1818181818182,66.0,66,1.4423996222426834,0.4807998740808945,1.0935945680907293,0.0118275595136528,0.1087545838742114,0.1076162727272727,0.045502,0.0,1.7134249568491515,0.989533212243676,1.0105775002059725,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46262,443,2024-04-01 18:37:45,0.292482,6527,22315.903200880737,0,0.0,1044799.859375,1022.15451834593,815.875,83.5,66,2.1495037790914724,0.7336219588536009,1.2528322578163689,0.0088138355946093,0.0938820302007225,0.091590875,0.0392305,0.0,1.6731756297148237,0.9755953807579156,1.0250151033137582,-1,-1,-1,,-1,,-0.0,1.0,DoH
34.149.46.130,172.17.0.2,443,52060,2024-04-01 18:37:45,0.417737,2160,5170.717460986219,0,0.0,13037.455782312923,114.18167883821349,102.85714285714286,66.0,66,0.968381527548738,0.322793842516246,1.11009965537152,0.0115526882419909,0.1074834324070036,0.109469238095238,0.104742,0.0,0.1319432583062,1.0184754584382347,0.9818596920670374,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.149.46.130,52060,443,2024-04-01 18:37:45,0.406035,34541,85069.02114349748,0,0.0,1385228.6814404433,1176.9573830179422,1817.9473684210527,2866.0,2866,-2.6714288385486173,-0.8904762795162059,0.6474100424811355,0.0068416400759335,0.082714207219398,0.0904945263157894,0.093048,0.0,-0.0926131230673884,1.0940626690134896,0.9140244232094076,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.8.84,172.17.0.2,443,41018,2024-04-01 18:37:45,1.422152,2397,1685.4738452711101,0,0.0,11138.4256,105.5387398067648,95.88,66.0,66,0.8493563611250763,0.2831187870416921,1.1007377952311723,0.1771625284427296,0.4209067930584271,0.31428148,0.21093,0.0,0.7366344404827901,0.746677138936966,1.3392669305821874,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.8.84,41018,443,2024-04-01 18:37:45,1.419211,74481,52480.568428514154,0,0.0,8662451.654320987,2943.2043174609857,2758.555555555556,1510.0,66,1.2726492158376357,0.9148381373259002,1.066936756641917,0.1616257732540768,0.4020270802496727,0.3118478148148148,0.208393,0.0,0.7719988520467262,0.7756885795383398,1.2891771599823756,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
162.125.3.18,172.17.0.2,443,34836,2024-04-01 18:37:45,1.266525,4251,3356.4280215550425,0,0.0,5510.504093983623,74.23276967743843,80.20754716981132,66.0,66,0.5741755520458274,0.1913918506819424,0.9255085374980562,0.1424645661598098,0.3774447855777185,0.915161037735849,1.053487,0.0,-1.0994399781077542,2.424622283058169,0.4124353747746237,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.125.3.18,34836,443,2024-04-01 18:37:45,1.253547,177513,141608.57151746203,0,0.0,3358188.65268601,1832.5361258883847,3008.694915254237,2962.0,2962,0.076443101875987,0.0254810339586623,0.6090800754165312,0.1110075182572611,0.3331779078169216,0.9308125762711864,1.037308,0.0,-0.9589059289068937,2.7937403844394746,0.3579430664244187,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,57878,2024-04-01 18:37:46,0.162222,1602,9875.355993638348,0,0.0,21758.58333333333,147.5079093924571,133.5,66.0,66,1.3728077418630609,0.4576025806210202,1.1049281602431242,0.0024036461094722,0.049026993681769,0.0603941666666666,0.044249,0.0,0.9879353466865948,1.231855394982633,0.8117835941402018,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57878,443,2024-04-01 18:37:46,0.150221,6613,44021.807869738586,0,0.0,552448.3950617283,743.2687233172995,734.7777777777778,93.0,66,2.5903596814088106,0.8997792545244478,1.011555800673778,0.0015757580586666,0.0396958191585293,0.0446626666666666,0.031897,0.0,0.9647615494986252,1.1251226857997736,0.8887919625308839,-1,-1,-1,,-1,,-0.0,1.0,DoH
18.172.134.57,172.17.0.2,443,38910,2024-04-01 18:37:46,0.164116,1956,11918.39918106705,0,0.0,15040.111111111108,122.63813073881674,108.66666666666669,66.0,66,1.0437210615400072,0.3479070205133358,1.1285717552651846,0.0018791039964969,0.0433486331560398,0.0641189444444444,0.075181,0.0,-0.7655643154239296,1.4791457025562684,0.676065919856167,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.172.134.57,38910,443,2024-04-01 18:37:46,0.151147,61218,405022.924702442,0,0.0,10256226.234375,3202.534345541824,3826.125,3970.0,7206,-0.134776072144505,-1.0553750983826442,0.8370176995110782,0.0012366639187343,0.0351662326491532,0.051635375,0.062212,0.0,-0.9022824627409716,1.4683226240113962,0.6810492351252081,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.249.249,172.17.0.2,443,50420,2024-04-01 18:37:47,0.088692,1425,16066.838046272493,0,0.0,27566.666666666664,166.03212540549694,158.33333333333334,66.0,66,1.6683518284397578,0.556117276146586,1.0486239499294543,0.0007749314644691,0.027837590852463,0.0346384444444444,0.028919,0.0,0.616372782554032,1.2443046752150837,0.8036616914801398,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50420,443,2024-04-01 18:37:47,0.078544,4902,62410.87797922184,0,0.0,571302.4897959183,755.845546256587,700.2857142857143,74.0,66,2.485768623182873,0.8391737140307145,1.0793388053439634,0.0005190713156326,0.0227831366504406,0.0279032857142857,0.01878,0.0,1.201320852470406,1.2247341594093455,0.8165037223116822,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.9.55,172.17.0.2,443,60632,2024-04-01 18:37:47,0.154067,2052,13318.880746688128,0,0.0,13641.74,116.79785956942877,102.6,66.0,66,0.9400857207895236,0.3133619069298411,1.1383806975577853,0.0023509954438475,0.0484870647064503,0.03902355,0.022893,0.0,0.998032161628509,0.804823930593774,1.2425077858485534,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.55,60632,443,2024-04-01 18:37:47,0.151064,82635,547019.8061748663,0,0.0,17464563.1875,4179.062477099379,4131.75,1881.0,66,1.615733202602568,0.9728856704774542,1.0114509534941318,0.00228939999256,0.0478476748918899,0.0378968,0.020953,0.0,1.0623588317478667,0.7920301265552899,1.26257823594314,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.18.33.218,172.17.0.2,443,47278,2024-04-01 18:37:47,0.351404,1434,4080.7731272267815,0,0.0,24240.640000000007,155.69405897464426,143.4,66.0,66,1.491386386411926,0.497128795470642,1.0857326288329443,0.01743904230781,0.1320569661464702,0.0883497,0.018954,0.0,1.5764946452661224,0.6690271825721591,1.4947075784804056,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,104.18.33.218,47278,443,2024-04-01 18:37:47,0.347833,4692,13489.231901515956,0,0.0,979169.918367347,989.5301503073804,670.2857142857143,74.0,66,1.807784373524612,0.610679436193029,1.4762811279095616,0.0134018928888163,0.115766544773593,0.0655395714285714,0.018872,0.0,1.2093538298091249,0.566135678980041,1.7663610281578008,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.64.154.38,172.17.0.2,443,49480,2024-04-01 18:37:47,0.311063,2125,6831.413572170268,0,0.0,18622.274691358023,136.46345551596596,118.05555555555556,66.0,66,1.1443845246055306,0.3814615082018435,1.1559257408411234,0.0076282949536666,0.0873401107949072,0.07165,0.054812,0.0,0.5783596968249491,0.8203561839788496,1.2189827047439945,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,172.64.154.38,49480,443,2024-04-01 18:37:47,0.308116,38841,126059.66584013811,0,0.0,4587459.99609375,2141.8356603842767,2427.5625,2327.5,66,0.1401543104134058,1.1025880947263251,0.882298874028692,0.0044969876397343,0.0670595827584274,0.058817125,0.051907,0.0,0.3091336710918441,0.8770875478286274,1.1401370393134211,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
34.149.46.130,172.17.0.2,443,52078,2024-04-01 18:37:47,0.347113,2028,5842.477809819857,0,0.0,14251.772853185592,119.38078929704558,106.73684210526316,66.0,66,1.0237034537584009,0.3412344845861336,1.1184590713234053,0.0126366748902382,0.112412965845752,0.1655618421052631,0.222963,0.0,-1.531882664856474,1.4728002313580044,0.6789787092020917,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.149.46.130,52078,443,2024-04-01 18:37:47,0.335267,33600,100218.63171740732,0,0.0,1428749.7785467128,1195.303216153421,1976.470588235294,2866.0,2866,-2.2325617460328115,-0.7441872486776039,0.6047665081728619,0.0094865273108373,0.097398805489787,0.1659494705882352,0.211137,0.0,-1.39183009025207,1.7038142280465265,0.5869184465882349,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.4.4,172.17.0.2,443,46284,2024-04-01 18:37:47,0.149164,1600,10726.44874098308,0,0.0,21713.05555555555,147.35350540640542,133.33333333333334,66.0,66,1.3708530342924514,0.4569510114308172,1.1051512905480405,0.0022466862654097,0.0473992222025817,0.0654834166666666,0.051158,0.0,0.9066868189592177,1.3815293505617874,0.7238355085205814,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46284,443,2024-04-01 18:37:47,0.137428,6512,47384.81241086242,0,0.0,534176.4691358025,730.8737710000288,723.5555555555555,93.0,66,2.588226232388071,0.899684161132018,1.0101142412469686,0.0014010009691358,0.0374299474904227,0.0529874444444444,0.038836,0.0,1.134234381285098,1.4156430344446098,0.7063927668688903,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.248.249,172.17.0.2,443,48528,2024-04-01 18:37:47,0.119635,1492,12471.266769758013,0,0.0,25605.96,160.01862391609296,149.2,66.0,66,1.5598184379518203,0.5199394793172736,1.072510884156119,0.00160716618009,0.0400894771740665,0.0461851,0.0299825,0.0,1.212482761721919,1.1520504445459987,0.868017546223057,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48528,443,2024-04-01 18:37:47,0.109435,4850,44318.54525517431,0,0.0,564313.2653061225,751.2078709026699,692.8571428571429,74.0,66,2.4714483174151605,0.8344656214848972,1.0842175456327194,0.0010739517028571,0.0327712023407311,0.033377,0.019399,0.0,1.2795990688410128,1.0184856708328918,0.981849846922466,-1,-1,-1,,-1,,-0.0,1.0,DoH
18.172.134.114,172.17.0.2,443,60014,2024-04-01 18:37:47,0.122907,2286,18599.428836437302,0,0.0,12080.238185255206,109.91013686305376,99.3913043478261,66.0,66,0.9114165071807104,0.30380550239357,1.1058325231190884,0.0006857599723742,0.0261870191578631,0.0463378695652173,0.047048,0.0,-0.0813529516859171,1.769497676916908,0.5651321349810158,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.172.134.114,60014,443,2024-04-01 18:37:47,0.111628,61943,554905.5792453506,0,0.0,4424136.595336076,2103.3631629692663,2294.185185185185,1494.0,1494,1.1412939038861696,0.3804313012953899,0.9168236184907124,0.0003173138488888,0.0178133053891996,0.0362463333333333,0.036659,0.0,-0.0694986120178801,2.034789868662432,0.4914512379882003,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
199.232.212.194,172.17.0.2,443,55754,2024-04-01 18:37:47,0.127855,1788,13984.59192053498,0,0.0,16633.5625,128.97116925886962,111.75,66.0,66,1.064191328873767,0.3547304429579223,1.154104422898162,0.0015907121223085,0.0398837325523651,0.0477350625,0.0362315,0.0,0.865282291588164,1.1968554456964742,0.8355227889848301,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,199.232.212.194,55754,443,2024-04-01 18:37:47,0.12495,28335,226770.7082833133,0,0.0,4807801.826989618,2192.67002236762,1666.764705882353,1510.0,66,0.2144846752359211,0.7300527163471071,1.3155246296188297,0.0013740582912802,0.0370682922627989,0.0471338823529411,0.035423,0.0,0.9477816460965494,1.2715417807429972,0.7864468278939857,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,57900,2024-04-01 18:37:47,0.143515,1600,11148.660418771557,0,0.0,21713.05555555555,147.35350540640542,133.33333333333334,66.0,66,1.3708530342924514,0.4569510114308172,1.1051512905480405,0.0019524867930208,0.0441869527464933,0.06181675,0.047637,0.0,0.9627106499978304,1.398981965437881,0.7148054976441388,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57900,443,2024-04-01 18:37:47,0.130456,6511,49909.54804685105,0,0.0,533904.9135802469,730.6879727901965,723.4444444444445,93.0,66,2.588428171482158,0.899760867739392,1.0100125564601088,0.0011859612186666,0.0344377876563908,0.0476063333333333,0.0341,0.0,1.1765854532900173,1.382386517053127,0.7233866850291109,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50440,2024-04-01 18:37:47,0.466243,1428,3062.78056721495,0,0.0,27656.66666666667,166.30293643428752,158.66666666666666,66.0,66,1.671648173872433,0.5572160579574775,1.0481277506362658,0.0325653254652098,0.1804586530627164,0.1264298888888888,0.032067,0.0,1.5687176085054908,0.7006030841034235,1.4273417041543872,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50440,443,2024-04-01 18:37:47,0.456234,4775,10466.12045573105,0,0.0,1477250.8055555553,1215.422068894405,795.8333333333334,70.0,66,1.791558715056687,0.6004772761755248,1.5272319190296186,0.0262771351586666,0.1621022367478828,0.094797,0.0267985,0.0,1.2584372929861145,0.5847976061393743,1.7099933199139516,-1,-1,-1,,-1,,-0.0,1.0,DoH
3.142.111.40,172.17.0.2,443,36480,2024-04-01 18:37:47,0.47177,1539,3262.182843334676,0,0.0,21258.02083333333,145.80130600695364,128.25,66.0,66,1.2808527242622465,0.4269509080874155,1.1368522885532448,0.0336470970920208,0.1834314506621501,0.15184975,0.0494975,0.0,1.6739591214679252,0.8278283219799731,1.2079799318876072,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,3.142.111.40,36480,443,2024-04-01 18:37:47,0.452081,6375,14101.455270183882,0,0.0,535797.3333333334,731.9817848371183,708.3333333333334,90.0,66,2.53421606715634,0.8775263901905241,1.033386049181814,0.0305630049855555,0.1748227816548963,0.1266146666666666,0.029489,0.0,1.6666992553360924,0.7242458074863867,1.380746688021106,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
3.143.53.1,172.17.0.2,443,41548,2024-04-01 18:37:48,0.378673,2261,5970.850839642647,0,0.0,12012.298676748584,109.60063264757454,98.30434782608695,66.0,66,0.8842379933142251,0.2947459977714083,1.1149113449333103,0.0170230934675614,0.1304725774542736,0.2097812173913043,0.27375,0.0,-1.4708558041121231,1.6078567733118154,0.6219459448121301,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,3.143.53.1,41548,443,2024-04-01 18:37:48,0.359048,36538,101763.55250551458,0,0.0,1016583.0578512396,1008.257436298508,1660.8181818181818,1654.5,2642,0.01879931133871,-0.9731461260369286,0.6070847774527115,0.0132958899774235,0.1153078053620983,0.2094245909090909,0.2635495,0.0,-1.4081850466481936,1.8162221564397996,0.5505934372919572,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.11.5,172.17.0.2,443,36020,2024-04-01 18:37:48,0.236548,4029,17032.48389333243,0,0.0,5760.0836,75.89521460540183,80.58,66.0,66,0.5763209212519548,0.1921069737506515,0.9418616853487444,0.0023688490590384,0.0486708234883939,0.04869996,0.040222,0.0,0.5225693377895068,1.000598644311268,0.9994017138493326,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.11.5,36020,443,2024-04-01 18:37:48,0.23341,461131,1975626.5798380529,0,0.0,58615329.53282829,7656.064885620307,6986.833333333333,2954.0,1510,1.5802504525168688,0.7153587926899592,1.095784673879961,0.0018027987181609,0.0424593772700557,0.0438172575757575,0.035948,0.0,0.556008454319041,1.031980692911845,0.9690103767139208,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48544,2024-04-01 18:37:48,0.14236,1491,10473.447597639786,0,0.0,25577.289999999997,159.92901550375402,149.1,66.0,66,1.5588165738076976,0.5196055246025658,1.0726292119634744,0.00219263460449,0.0468255763925015,0.0549559,0.037147,0.0,1.1409726076229465,1.1736299739131535,0.8520573112714297,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48544,443,2024-04-01 18:37:48,0.131721,4906,37245.389877088695,0,0.0,572075.2653061225,756.3565728584122,700.8571428571429,74.0,66,2.486355637083181,0.8393622342143464,1.0791879351832216,0.0015191925576326,0.0389768207737964,0.0407427142857142,0.0261,0.0,1.1270324768682793,1.0453062480946365,0.95665744065223,-1,-1,-1,,-1,,-0.0,1.0,DoH
